latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4_cosine,unpredictability_h4_euclidean,unpredictability_h8_cosine,unpredictability_h8_euclidean,unpredictability_h12_cosine,unpredictability_h12_euclidean
15,60,0.49353342166177744,0.37077248,0.5489862561225891,59.456703186035156,0.5515730977058411,59.27314376831055,0.5606124401092529,59.25705337524414
16,64,0.7161875938541165,0.38010034,0.4914446771144867,57.81653594970703,0.5550374984741211,59.40238571166992,0.5723342299461365,59.64261245727539
17,68,0.5754766211252426,0.6520509,0.525713324546814,59.256710052490234,0.5684987902641296,59.66242599487305,0.6108203530311584,60.59526443481445
18,72,0.5202022885805355,0.6316911,0.5621088743209839,59.91432571411133,0.5780643224716187,59.79471206665039,0.5979894995689392,60.20658493041992
19,76,0.4259801286379127,0.31819898,0.38612231612205505,53.74896240234375,0.44396835565567017,55.41438293457031,0.4770340919494629,56.37020492553711
20,80,0.4458569226044765,0.33697686,0.4541414678096771,55.76651382446289,0.4752201735973358,56.24645233154297,0.4912601709365845,56.7314453125
21,84,0.35711072659313475,0.39138386,0.6689282655715942,62.22682571411133,0.6300902962684631,60.781837463378906,0.6256174445152283,60.7093620300293
22,88,0.3662491224697405,0.27034125,0.6900739073753357,63.06240463256836,0.6482332348823547,61.299434661865234,0.6503636240959167,61.4484977722168
23,92,0.434412043014543,0.42198384,0.5457953810691833,58.234107971191406,0.5683616399765015,58.98176956176758,0.5773106217384338,59.23417282104492
24,96,0.6032431413953244,0.338608,0.4605083465576172,55.41700744628906,0.4920828938484192,56.57647705078125,0.5274654030799866,57.629852294921875
25,100,0.36746386298639955,0.347222,0.6764029860496521,62.481475830078125,0.6189013719558716,60.49931335449219,0.6123377680778503,60.225311279296875
26,104,0.6385474412717899,0.6239956,0.5236632823944092,57.49915313720703,0.5257732272148132,57.61502456665039,0.5348383784294128,57.818939208984375
27,108,0.3878393608375805,0.3619044,0.48407816886901855,56.32490539550781,0.49958375096321106,56.79159927368164,0.5120861530303955,57.12899398803711
28,112,0.5492361489137445,0.3410984,0.572127103805542,59.271270751953125,0.5706318616867065,59.040199279785156,0.5698363780975342,59.043701171875
29,116,0.4103003345437937,0.29014102,0.6761763691902161,62.544189453125,0.6413573622703552,61.077449798583984,0.6350855231285095,60.96220016479492
30,120,0.6428126388856784,0.89113915,0.5967526435852051,60.12834167480469,0.600200891494751,60.07186508178711,0.5935474038124084,60.01081848144531
31,124,0.010542098227642996,0.009085618,0.518642246723175,57.56106185913086,0.5578763484954834,58.54335403442383,0.5762243270874023,59.28285217285156
32,128,0.493431489467993,0.33086663,0.6788997650146484,62.40618896484375,0.617194414138794,60.33892059326172,0.6054039597511292,60.186336517333984
33,132,0.009062508982046798,0.0031898508,0.5072885155677795,56.89973449707031,0.5350736379623413,57.934879302978516,0.5550469756126404,58.6711540222168
34,136,0.9136277654888485,0.59158504,0.690028965473175,62.922061920166016,0.6608232259750366,61.942928314208984,0.6430458426475525,61.409549713134766
35,140,0.14314605230740923,0.08686629,0.49732065200805664,56.723331451416016,0.5558309555053711,58.740264892578125,0.5758297443389893,59.38824462890625
36,144,0.5544620864007436,0.37458628,0.4867282509803772,56.54644012451172,0.5166682600975037,57.65569305419922,0.5366954803466797,58.12174987792969
37,148,0.0147980906009589,0.0043468964,0.5827245712280273,59.59916687011719,0.597791314125061,60.09269714355469,0.6192152500152588,60.58018493652344
38,152,0.6478953343253324,0.6052604,0.4992884397506714,57.78659439086914,0.5383676290512085,58.724002838134766,0.561788022518158,58.9074821472168
39,156,0.7908517619400045,0.5261652,0.49706006050109863,57.39666748046875,0.524497926235199,58.116207122802734,0.5388352870941162,58.137271881103516
40,160,0.6387396261270678,0.42784786,0.6986855268478394,63.837982177734375,0.664634108543396,62.07533264160156,0.6542303562164307,61.41340255737305
41,164,0.8721176107402789,0.84294647,0.6623016595840454,62.18108367919922,0.6280495524406433,60.79631805419922,0.6246108412742615,60.43846130371094
42,168,0.4933906520890518,0.45433357,0.5691253542900085,59.539737701416016,0.6124823093414307,60.09444046020508,0.6220623850822449,60.253971099853516
43,172,0.7033204862107969,0.62904495,0.5964241027832031,60.17052459716797,0.6117011308670044,60.1048698425293,0.6230354905128479,60.29904556274414
