latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4_cosine,unpredictability_h4_euclidean,unpredictability_h8_cosine,unpredictability_h8_euclidean,unpredictability_h12_cosine,unpredictability_h12_euclidean
0,0,0.5944301461352435,0.43710765,0.44743773341178894,55.01964569091797,0.5157302021980286,57.22898864746094,0.5024524331092834,57.13466262817383
1,4,2.2396320092762485,2.9166193,0.5720982551574707,58.813079833984375,0.5683963894844055,58.74679946899414,0.5666724443435669,58.886478424072266
2,8,1.8700621060846896,2.1642685,0.6558177471160889,61.67864990234375,0.647895872592926,61.332244873046875,0.6400370001792908,61.16042709350586
3,12,0.47501137732802967,0.36463428,0.5471211671829224,58.195960998535156,0.5474298596382141,58.31296157836914,0.5474944114685059,58.26398849487305
4,16,0.8463965031221868,0.7865793,0.621346652507782,60.58509063720703,0.6048623323440552,60.28451919555664,0.5900728702545166,59.6036376953125
5,20,1.18734238427177,1.1075397,0.5596931576728821,58.56019973754883,0.5470903515815735,58.47618865966797,0.5339553356170654,57.93019104003906
6,24,1.519465367952491,1.0923295,0.6627696752548218,61.71947479248047,0.6515903472900391,61.50873565673828,0.6398773193359375,61.133331298828125
7,28,1.2772747903402726,1.0394322,0.569184422492981,59.19758224487305,0.5793780088424683,59.323516845703125,0.5789890885353088,59.30817794799805
8,32,1.0908511624274972,0.83358634,0.5327599048614502,58.43463897705078,0.5216469168663025,57.6792106628418,0.5156388282775879,57.41458511352539
9,36,0.7568668711815466,0.93279594,0.5646578073501587,59.22555160522461,0.5551291704177856,58.5601806640625,0.5530924201011658,58.491024017333984
10,40,0.0,0.00027552468,0.6379742622375488,61.18981170654297,0.6258498430252075,60.70815658569336,0.6220505237579346,60.50495910644531
11,44,0.7127273895777246,0.42729348,0.6256717443466187,60.642791748046875,0.61758953332901,60.45923614501953,0.6129636168479919,60.342830657958984
12,48,1.1977479117403675,0.85990685,0.5499626994132996,57.9419059753418,0.5374162197113037,57.80886459350586,0.5418044924736023,58.144378662109375
13,52,0.730563126024552,0.44553593,0.5910732746124268,59.27091979980469,0.5807431936264038,59.10935592651367,0.571340024471283,59.11481857299805
14,56,0.6545142369600424,0.6897403,0.6082267165184021,60.284271240234375,0.6096354722976685,60.23330307006836,0.6118316054344177,60.54299545288086
15,60,1.123416704280283,0.745991,0.5623873472213745,58.80084991455078,0.5638865828514099,58.86613464355469,0.5649343132972717,58.928470611572266
