latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h2_euclidean,unpredictability_h4_euclidean,unpredictability_h8_euclidean
0,0,1.186935686152903,0.83566594,105.92244720458984,105.8355712890625,105.41844940185547
1,4,0.8269483195366328,0.5567846,105.52180480957031,104.75927734375,105.17143249511719
2,8,1.189814085458678,0.7487745,103.72017669677734,103.1032485961914,103.53374481201172
3,12,1.0151301388319567,0.94829494,104.75730895996094,105.40933227539062,105.40972137451172
4,16,1.7310757944016006,2.7324545,103.99492645263672,104.61287689208984,104.33768463134766
5,20,0.5619676098938932,0.55239123,106.70089721679688,106.44087219238281,105.81771850585938
6,24,0.4277359578923581,0.36809212,106.21498107910156,105.1634750366211,104.92723083496094
7,28,0.4766057095296611,0.3491369,104.94103240966797,104.50277709960938,104.27642059326172
8,32,0.48981509807099116,0.35203338,107.12923431396484,106.81942749023438,105.20145416259766
9,36,0.3439698640358681,0.32387936,106.48514556884766,105.29685974121094,104.6026611328125
10,40,0.9967882112655214,0.72466266,108.69009399414062,108.37026977539062,107.32328796386719
11,44,0.630888054295891,0.4907883,105.90232849121094,105.2790298461914,105.24201202392578
12,48,0.3270781914118332,0.2233461,107.21232604980469,106.78712463378906,105.04708862304688
13,52,0.900471583858334,0.74424726,104.33171844482422,104.60123443603516,104.38803100585938
14,56,0.9482953509477599,0.87142944,106.37493133544922,105.95285034179688,105.6539306640625
15,60,0.3935778500955671,0.29220265,105.18473052978516,104.88428497314453,104.7720947265625
16,64,0.8396995619620627,0.70597965,105.55977630615234,105.44961547851562,105.48544311523438
17,68,0.29675040925905216,0.20340699,104.4934310913086,104.45437622070312,104.21637725830078
18,72,0.42479697530795424,0.34361634,105.30033874511719,105.50798797607422,104.76217651367188
19,76,0.9976291230848932,0.53112435,104.83695220947266,104.62893676757812,104.28264617919922
20,80,1.3156920825410472,1.1844841,106.84522247314453,106.80366516113281,105.9383773803711
21,84,1.0067170754171335,0.6622719,105.04306030273438,105.09148406982422,104.73904418945312
22,88,0.9065157963482453,0.70869523,105.5208740234375,104.86209106445312,104.92941284179688
23,92,1.3083315446533805,0.8988052,105.98936462402344,105.02529907226562,104.98905181884766
24,96,0.00017492157344288855,0.0008484938,105.04349517822266,105.14811706542969,105.0787353515625
25,100,0.901990838291868,0.91246575,103.67424011230469,103.90016174316406,103.84247589111328
26,104,0.7817376380447512,0.6259974,105.354736328125,105.49695587158203,105.05355834960938
27,108,0.31027414852286606,0.26238456,106.65597534179688,104.2990951538086,104.38404846191406
28,112,0.00015766160687422456,0.00053956406,105.66842651367188,105.11209106445312,104.58069610595703
29,116,1.246887679965477,0.8129762,105.12569427490234,104.80368041992188,104.47695922851562
30,120,0.3143434377419206,0.25396383,104.99649047851562,105.13788604736328,105.24667358398438
31,124,0.305425294733533,0.219099,103.37687683105469,103.60671997070312,103.78292083740234
32,128,0.009584275594625902,0.0059435675,105.04654693603516,104.81005096435547,105.49398803710938
33,132,0.8815639152495077,0.7201733,105.62712860107422,107.13980102539062,107.61949157714844
34,136,0.2808212551821416,0.25800776,105.24128723144531,105.7236099243164,106.00338745117188
