latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h2_euclidean,unpredictability_h4_euclidean,unpredictability_h8_euclidean
0,0,0.8011096929936055,0.7110738754272461,107.34120178222656,107.50979614257812,107.93843841552734
1,1,1.9098863901541072,3.3474066257476807,107.029052734375,107.87926483154297,108.2005615234375
2,2,1.4511635291025813,1.9950364828109741,108.06697082519531,108.11238098144531,107.98347473144531
3,3,1.8168217098595203,3.2622947692871094,109.20520782470703,109.33705139160156,109.47906494140625
4,4,0.38658356663774834,0.35291120409965515,107.58639526367188,107.6916275024414,107.95757293701172
5,5,1.189814085458678,0.748774528503418,109.59349060058594,109.76002502441406,109.37565612792969
6,6,1.104553497929448,0.7558329105377197,108.35765075683594,108.55491638183594,108.31686401367188
7,7,1.3902092789848632,1.3266946077346802,107.8785171508789,107.85073852539062,107.86949920654297
8,8,0.32597129602299074,0.2600167989730835,109.53950500488281,109.2628173828125,109.33168029785156
9,9,0.3065750671697019,0.2720484733581543,109.83770751953125,109.4543685913086,109.26691436767578
10,10,0.39560835235164993,0.398335725069046,108.53691101074219,108.47954559326172,108.246826171875
11,11,0.29675040925905216,0.20340698957443237,108.86913299560547,109.17752838134766,108.90831756591797
12,12,1.9201390931655846,6.198207855224609,107.87004089355469,107.72919464111328,107.68445587158203
13,13,1.1999433369299528,0.7404472827911377,109.35066986083984,109.2266845703125,109.48307037353516
14,14,1.6041156168633954,0.9051464796066284,108.89679718017578,109.2602767944336,109.14213562011719
15,15,0.31480155183503694,0.2638115882873535,108.08102416992188,107.68702697753906,108.07567596435547
16,16,1.819583255348563,4.693171977996826,107.90821838378906,108.00992584228516,108.10237884521484
17,17,0.9738867352609946,0.820845365524292,107.66727447509766,108.29085540771484,108.05029296875
18,18,1.0744638836261418,0.7648054957389832,108.52184295654297,108.58634185791016,108.28853607177734
19,19,0.29565402726869405,0.22845864295959473,109.46659851074219,108.63990020751953,108.15119171142578
20,20,0.4277359578923581,0.3680921196937561,109.9002685546875,109.49995422363281,109.43087005615234
21,21,0.39333262863864626,0.2641882300376892,108.28620147705078,108.61382293701172,108.38931274414062
22,22,0.9325164207639399,0.7736210227012634,107.90472412109375,107.95893096923828,108.11082458496094
23,23,0.9482953509477599,0.871429443359375,108.1047592163086,107.90554809570312,107.91252136230469
24,24,0.4766057095296611,0.3491368889808655,108.3141860961914,108.87200164794922,108.97269439697266
25,25,1.883627981913145,3.656622886657715,108.58175659179688,108.59957122802734,108.81431579589844
26,26,0.00666755136824954,0.004131752531975508,109.49164581298828,109.12446594238281,108.7431411743164
27,27,0.4410828419469314,0.30481353402137756,108.23471069335938,107.9765853881836,108.08524322509766
28,28,0.48981509807099116,0.3520333766937256,107.46969604492188,107.624267578125,107.55580139160156
29,29,0.8500829103194921,0.780040442943573,109.5765380859375,109.77621459960938,111.31057739257812
30,30,1.0160405695161752,0.8184845447540283,108.13206481933594,108.09487915039062,108.04507446289062
31,31,0.306703075299767,0.19231803715229034,109.62677001953125,109.27106475830078,108.87217712402344
32,32,1.7310757944016006,2.732454538345337,107.95655822753906,108.12750244140625,107.72050476074219
33,33,1.7016500306188929,2.8163974285125732,107.79895782470703,108.17568969726562,107.94129943847656
34,34,1.171696435519176,0.854045569896698,107.5980453491211,107.63285064697266,107.63166809082031
