latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4_cosine,unpredictability_h4_euclidean,unpredictability_h8_cosine,unpredictability_h8_euclidean,unpredictability_h12_cosine,unpredictability_h12_euclidean
0,0,0.4404707572059304,0.40507844,0.5537611246109009,59.12919235229492,0.5387265682220459,58.54948043823242,0.5292987823486328,58.549251556396484
1,4,1.1347159279170538,1.3217748,0.582460880279541,60.151214599609375,0.5367329716682434,59.135894775390625,0.5369353890419006,59.147830963134766
2,8,1.0067170754171335,0.66227186,0.4666312634944916,56.58420944213867,0.4695485830307007,56.89483642578125,0.47204479575157166,56.856082916259766
3,12,0.019821135233573463,0.009093037,0.6887784004211426,63.04927444458008,0.6167044639587402,60.93740463256836,0.673474133014679,62.63150405883789
4,16,1.055314416475161,0.667483,0.6643217206001282,62.07924270629883,0.6481412053108215,61.78523635864258,0.687213122844696,63.10371398925781
5,20,0.00017492157344288855,0.0008484938,0.5168294310569763,58.32863235473633,0.5038995742797852,58.15532302856445,0.49610307812690735,57.81333541870117
6,24,0.0,0.00025148483,0.6955707669258118,63.9122314453125,0.6593707799911499,62.446983337402344,0.49301910400390625,57.50222396850586
7,28,1.7016500306188929,2.8163977,0.6185745596885681,61.34056854248047,0.5085334777832031,58.84911346435547,0.639697253704071,61.46384048461914
8,32,0.6456405114311734,0.5684023,0.5584900975227356,60.0361213684082,0.5422667264938354,59.3184814453125,0.5400651097297668,59.131343841552734
9,36,0.3083848739162719,0.22895667,0.5747553110122681,59.970298767089844,0.5380619764328003,58.776527404785156,0.523464024066925,58.38945007324219
10,40,0.8011096929936055,0.7110738,0.46860238909721375,57.057579040527344,0.45311206579208374,56.569786071777344,0.6724350452423096,62.322689056396484
11,44,0.41970477324190636,0.4232683,0.47505220770835876,57.232276916503906,0.4614245295524597,56.69517517089844,0.4379960596561432,56.14157485961914
12,48,0.009584275594625902,0.0059435675,0.5458799600601196,58.58479309082031,0.5270779728889465,58.040157318115234,0.5207436680793762,57.78476333618164
13,52,0.840140901473933,0.5555598,0.5226510763168335,57.96465301513672,0.5019098520278931,57.53091812133789,0.4918300211429596,57.09940719604492
14,56,1.0160405695161752,0.81848454,0.5385400056838989,58.421775817871094,0.5236312747001648,57.946956634521484,0.49945101141929626,57.327030181884766
15,60,1.246887679965477,0.81297624,0.566925585269928,59.03767395019531,0.5424949526786804,58.39662170410156,0.5235600471496582,57.87825393676758
16,64,0.2912850196389302,0.20884971,0.5559002161026001,58.79717254638672,0.5317196846008301,58.06122970581055,0.5214335322380066,57.77225112915039
17,68,1.6041156168633954,0.9051465,0.5721080303192139,59.39932632446289,0.5419740676879883,58.350311279296875,0.5211448073387146,57.873226165771484
18,72,0.009152405922983073,0.008051724,0.5376731753349304,58.025001525878906,0.5057547092437744,57.26142120361328,0.492053747177124,57.407283782958984
19,76,0.32278018734993225,0.24823636,0.564415454864502,59.06794738769531,0.5391308665275574,58.409751892089844,0.5260864496231079,58.20169448852539
20,80,0.47313580178629433,0.2714024,0.5573689937591553,58.68806838989258,0.5357674956321716,58.1373291015625,0.5176705121994019,57.85823059082031
21,84,0.5418495832706279,0.6500452,0.5570273399353027,58.56954574584961,0.539667546749115,58.448272705078125,0.5184402465820312,57.93857192993164
22,88,0.8113311429900856,0.6478841,0.5579895377159119,58.740928649902344,0.5237807631492615,58.02316665649414,0.5371958017349243,58.44172668457031
23,92,0.2827887290903937,0.24915582,0.4966605007648468,57.098663330078125,0.4707818627357483,56.60431671142578,0.46501994132995605,56.401309967041016
24,96,0.4824354739210563,0.4872534,0.5859489440917969,59.463905334472656,0.5681698322296143,59.22734832763672,0.5460073351860046,58.70871353149414
25,100,0.27408655654319963,0.22818807,0.5635561347007751,59.1937255859375,0.5391300320625305,58.38203811645508,0.5340402126312256,58.330326080322266
26,104,1.104553497929448,0.7558329,0.5736744403839111,59.51042175292969,0.5618146061897278,58.96900177001953,0.559627115726471,59.03700256347656
27,108,0.35228279894166986,0.22970812,0.5722687244415283,59.54768371582031,0.5358327627182007,58.45513916015625,0.515230655670166,57.9467887878418
28,112,1.084232865196508,0.75406665,0.5247013568878174,58.22871017456055,0.5201512575149536,57.732093811035156,0.4991632401943207,57.10342788696289
29,116,1.885131880028075,4.12929,0.5499907732009888,58.71025848388672,0.524827778339386,58.225765228271484,0.5152140259742737,57.97044372558594
30,120,0.33895572523528433,0.25286832,0.5532048940658569,58.49385452270508,0.545804500579834,58.55699157714844,0.5357580780982971,58.0500373840332
31,124,1.2619944568857777,0.9590862,0.4771607220172882,56.47831726074219,0.5196868181228638,57.847042083740234,0.5334301590919495,58.068695068359375
32,128,0.04531720946161616,0.017666478,0.5216946005821228,57.89862823486328,0.4998616576194763,57.47615432739258,0.4914267361164093,57.266754150390625
33,132,1.0277975290748693,0.7625592,0.6612876653671265,61.91191101074219,0.5546432137489319,59.0273323059082,0.5421668887138367,58.819583892822266
34,136,0.3270781914118332,0.2233461,0.5304491519927979,58.49545669555664,0.5294995307922363,58.023399353027344,0.5165230631828308,57.83108901977539
35,140,0.5727381970022567,0.60094345,0.5219972133636475,58.199092864990234,0.49198922514915466,57.197784423828125,0.5095025897026062,57.90275192260742
