latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h1_euclidean,unpredictability_h2_euclidean,unpredictability_h3_euclidean
0,0,0.4675620189634241,0.34127545,108.43649291992188,108.2945785522461,108.34957122802734
1,1,0.42479697530795424,0.34361634,108.38099670410156,108.54653930664062,108.48429107666016
2,2,0.35040285117953657,0.34234977,108.83927154541016,108.54544830322266,108.24956512451172
3,3,0.4316366722379452,0.36969906,108.48273468017578,107.95790100097656,107.74048614501953
4,4,0.48981509807099116,0.35203338,108.14789581298828,108.13432312011719,108.58306884765625
5,5,0.00666755136824954,0.0041317525,107.30310821533203,107.50017547607422,107.56368255615234
6,6,0.4766057095296611,0.3491369,107.9257583618164,107.84626770019531,108.15675354003906
7,7,0.4410828419469314,0.30481353,107.8446044921875,108.27392578125,108.40064239501953
8,8,0.4081656677244185,0.3607813,109.66976928710938,109.42768859863281,109.25403594970703
9,9,0.48129570651269055,0.36107624,109.14783477783203,109.09845733642578,108.98748016357422
10,10,0.4277359578923581,0.36809212,109.01618957519531,109.0342025756836,108.9137191772461
11,11,0.34556232778389034,0.2580552,109.23112487792969,109.07707977294922,109.02008819580078
12,12,0.2981144972662536,0.21616574,109.43672180175781,109.36675262451172,109.16539764404297
13,13,0.3270781914118332,0.2233461,108.95529174804688,108.65869140625,108.54393005371094
14,14,0.3065750671697019,0.27204847,108.86552429199219,108.9840316772461,109.17423248291016
15,15,0.3571628587467767,0.29616845,108.46707916259766,108.56389617919922,108.26673126220703
16,16,0.3143434377419206,0.25396383,108.56131744384766,108.20919036865234,108.14237976074219
17,17,0.3568292647512005,0.28869417,107.87311553955078,107.91316986083984,107.92977142333984
18,18,0.009152405922983073,0.008051725,107.96060180664062,107.96045684814453,108.14482116699219
19,19,0.3935778500955671,0.29220265,107.90782165527344,108.16432189941406,108.05207061767578
20,20,0.34194667734509265,0.284729,108.60182189941406,108.30937194824219,108.15181732177734
21,21,0.3206712598199855,0.27657688,108.00265502929688,107.95596313476562,107.88094329833984
22,22,0.32897833127545983,0.254439,107.89617156982422,107.84292602539062,107.72931671142578
23,23,0.27287740020149803,0.24934843,107.68103790283203,107.56783294677734,107.58740234375
24,24,0.2808212551821416,0.25800776,107.76964569091797,108.48182678222656,108.44236755371094
25,25,0.3083848739162719,0.22895667,108.48191833496094,108.48049926757812,108.89163970947266
26,26,0.32597129602299074,0.2600168,108.57917785644531,108.71643829345703,108.95610809326172
27,27,0.34504718352997676,0.21247128,108.15967559814453,107.93265533447266,108.19964599609375
28,28,0.35228279894166986,0.22970812,107.82150268554688,107.90000915527344,108.14774322509766
29,29,0.306703075299767,0.19231804,107.769287109375,107.98731231689453,107.92240142822266
30,30,0.47258588830179676,0.23224552,108.18032836914062,107.9618911743164,108.13740539550781
31,31,0.02242698133408778,0.01760147,107.51836395263672,107.39497375488281,107.59098052978516
32,32,0.47313580178629433,0.2714024,107.35260009765625,107.48301696777344,107.54800415039062
33,33,0.384164944397879,0.33342683,106.88015747070312,107.5482177734375,107.53022766113281
34,34,0.4404707572059304,0.4050784,107.55967712402344,107.90823364257812,107.918212890625
35,35,0.4104807573838136,0.33067596,107.31865692138672,107.8017807006836,107.7828598022461
