# Summary Statistics
# MEAN_H2: 110.677476
# MEAN_H4: 110.546361
# MEAN_H8: 110.357594
# MAX_H2: 113.406189
# MAX_H4: 112.806259
# MAX_H8: 112.246490
#
latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h2_euclidean,unpredictability_h4_euclidean,unpredictability_h8_euclidean
0,0,1.2670398075993374,0.6116344928741455,108.3037338256836,108.15239715576172,108.1782455444336
1,1,0.748040397994702,0.3817703425884247,109.81991577148438,109.78089904785156,109.68746948242188
2,2,0.10422822146755018,0.0660049244761467,108.84565734863281,108.27533721923828,108.55196380615234
3,3,0.435161903141246,0.4671265780925751,113.05166625976562,112.80625915527344,112.13446807861328
4,4,0.18447994150908445,0.12502939999103546,108.49344635009766,108.95909118652344,108.82283020019531
5,5,0.23726771168774288,0.15340298414230347,112.2938232421875,112.08708190917969,111.405517578125
6,6,0.48982806255374334,0.5276968479156494,108.59790802001953,108.30581665039062,108.1305923461914
7,7,0.0,0.0002297848550369963,112.11439514160156,111.58731079101562,111.2474594116211
8,8,0.2060043829723129,0.12963160872459412,112.86898803710938,112.47270965576172,112.12870025634766
9,9,0.3693653184701671,0.1958804726600647,111.97823333740234,111.73396301269531,111.78948211669922
10,10,0.42738823707616275,0.2447192668914795,112.22734069824219,111.63845825195312,111.76417541503906
11,11,0.4960371708282157,0.5139099955558777,108.34369659423828,108.70162963867188,108.59072875976562
12,12,0.2584988212591108,0.14781196415424347,110.66329193115234,111.50006866455078,111.01612854003906
13,13,0.22161015142360213,0.16562622785568237,113.0516128540039,112.62847137451172,112.24649047851562
14,14,0.23803562751071342,0.13724678754806519,109.30197143554688,108.79287719726562,108.91215515136719
15,15,0.9960153348571495,0.42500045895576477,109.72335815429688,109.5802993774414,109.43854522705078
16,16,0.8202046786821015,0.4336596429347992,111.94876098632812,111.81411743164062,111.51028442382812
17,17,0.38829845476492036,0.22162017226219177,111.92107391357422,112.38360595703125,111.40257263183594
18,18,0.23258358944115629,0.13269798457622528,111.28746795654297,111.27003479003906,110.6152572631836
19,19,0.0,0.00012173891445854679,112.54815673828125,111.37896728515625,111.07901000976562
20,20,0.6513480243839797,0.522682785987854,108.41220092773438,107.49032592773438,107.58871459960938
21,21,0.6888940756528396,0.38013556599617004,111.23005676269531,111.08908081054688,111.09164428710938
22,22,0.2094204772426976,0.12931163609027863,110.49901580810547,110.45822143554688,110.56216430664062
23,23,1.0633848654199953,0.47776398062705994,110.98789978027344,111.26261138916016,110.97608947753906
24,24,0.17812684742580276,0.11250986158847809,107.96857452392578,108.04177856445312,108.40166473388672
25,25,0.4907179545888114,0.26441729068756104,108.38673400878906,108.40587615966797,108.23609161376953
26,26,0.0,0.00019220527610741556,111.95402526855469,111.28272247314453,110.9691162109375
27,27,0.13505285496047706,0.09531202912330627,111.14140319824219,111.27742767333984,111.17715454101562
28,28,0.0001921393514041086,0.00045475337537936866,111.6483154296875,111.4444580078125,111.54432678222656
29,29,0.9901103636264066,0.42898908257484436,108.96285247802734,109.015869140625,108.82183074951172
30,30,0.4714720603195678,0.27646398544311523,111.76561737060547,111.90673065185547,111.85610961914062
31,31,0.08633911115599822,0.06165623664855957,108.41400146484375,108.54010009765625,108.40943908691406
32,32,0.9509811307570097,0.5689606070518494,108.73775482177734,108.49655151367188,108.34011840820312
33,33,0.2797019421287002,0.17818254232406616,110.20268249511719,110.15534973144531,109.9635238647461
34,34,0.0,0.00019863709167111665,112.08592987060547,112.27970886230469,111.82198333740234
35,35,0.5000822310720676,0.26278215646743774,108.71492767333984,108.5106430053711,108.38140106201172
36,36,0.20165633257450843,0.12940017879009247,108.70621490478516,108.28843688964844,108.26924133300781
37,37,0.35771263622332106,0.1681106686592102,111.83072662353516,111.84891510009766,111.2557373046875
38,38,0.6951399964170478,0.4274555444717407,111.66692352294922,111.80526733398438,111.40450286865234
39,39,0.20681283348180174,0.15127743780612946,108.9190902709961,108.73888397216797,108.62635040283203
40,40,0.2191047484196232,0.15141373872756958,108.39462280273438,107.94334411621094,107.63490295410156
41,41,0.14863606580377917,0.12719637155532837,111.52865600585938,111.4774169921875,111.42127227783203
42,42,0.597181829490701,0.3181022107601166,111.81442260742188,111.25567626953125,111.26541137695312
43,43,2.3482054767994173e-05,0.0002242331684101373,107.30331420898438,107.69676971435547,107.96878814697266
44,44,0.411447575728257,0.23007959127426147,107.87403106689453,108.27013397216797,108.69357299804688
45,45,0.8015321677772939,0.4000590741634369,108.7501449584961,108.57040405273438,108.94966888427734
46,46,0.2966503401155359,0.12766200304031372,107.95027160644531,107.95272827148438,108.2278060913086
47,47,0.4848145272947131,0.25692856311798096,108.27734375,108.73301696777344,108.53811645507812
48,48,0.20063314346245126,0.2243308424949646,110.55709838867188,110.82677459716797,110.56478881835938
49,49,0.13229008067699252,0.13005368411540985,112.14810180664062,112.19303131103516,111.23320007324219
50,50,0.4554687099605699,0.49911725521087646,112.31539916992188,111.92350769042969,111.1110610961914
51,51,0.8612150956628497,0.4621688425540924,112.94563293457031,112.14633178710938,111.88816833496094
52,52,0.39768860276391343,0.3540438711643219,108.62409210205078,108.1593246459961,107.92576599121094
53,53,0.4024352895602539,0.23043081164360046,110.93268585205078,110.74513244628906,111.10218811035156
54,54,0.37878042113274935,0.21171613037586212,111.38899230957031,110.82930755615234,110.9891586303711
55,55,0.6697314093099149,0.3282175660133362,108.84319305419922,109.80146789550781,109.85740661621094
56,56,0.22846175732471502,0.14119289815425873,107.3797607421875,108.2166519165039,108.51884460449219
57,57,0.23578169775338884,0.133829727768898,109.27111053466797,108.86519622802734,108.7491455078125
58,58,0.3338203550148283,0.3710012435913086,112.05243682861328,112.23603820800781,112.0753402709961
59,59,0.1374115381105904,0.09828342497348785,112.04757690429688,111.90403747558594,111.82366943359375
60,60,0.018493085839794556,0.009537816047668457,112.73226928710938,112.03121948242188,111.95053100585938
61,61,0.4982058788536018,0.5634007453918457,109.63096618652344,109.84257507324219,109.37266540527344
62,62,0.15531873567933543,0.06808540225028992,108.85122680664062,109.04875946044922,108.45606994628906
63,63,0.1124986411523885,0.056382495909929276,111.99211883544922,111.72952270507812,111.22836303710938
64,64,0.23873672231139462,0.1346646100282669,112.78958129882812,112.15434265136719,111.45329284667969
65,65,0.6947407629972633,0.345312237739563,111.80985260009766,111.42659759521484,111.12818145751953
66,66,0.6425812917386414,0.32433974742889404,108.96389770507812,108.82727813720703,108.96244049072266
67,67,0.28088653650292134,0.13632115721702576,107.55081176757812,107.90702056884766,108.06952667236328
68,68,0.30880505505919736,0.1628159135580063,110.51345825195312,110.71749877929688,110.5182113647461
69,69,0.09253613906114187,0.050567373633384705,111.27938079833984,110.847412109375,110.74076080322266
70,70,0.0,9.662524826126173e-05,111.48393249511719,111.23764038085938,111.05379486083984
71,71,0.22625038172215362,0.11907491087913513,111.5388412475586,111.49634552001953,111.6076889038086
72,72,0.5484557043350855,0.3024180233478546,111.87667846679688,111.72779846191406,111.68177795410156
73,73,0.1413239041558862,0.1360449343919754,111.40101623535156,111.50841522216797,111.35565948486328
74,74,0.3977149552293772,0.41769325733184814,108.31177520751953,108.18502044677734,108.44673919677734
75,75,0.19195850754493024,0.13149386644363403,108.6675033569336,108.29812622070312,108.19633483886719
76,76,0.5581744730780193,0.4848155379295349,111.83172607421875,111.68312072753906,111.41555786132812
77,77,0.2059164674284031,0.13460224866867065,111.92633819580078,111.30769348144531,111.15097045898438
78,78,0.2706846300271845,0.14632616937160492,111.73582458496094,111.61215209960938,111.1694564819336
79,79,0.3301806421731128,0.17576152086257935,111.86454010009766,112.34585571289062,111.80130767822266
80,80,0.15357081571738432,0.0804225355386734,108.70333862304688,108.4901123046875,108.45975494384766
81,81,0.6227158093326048,0.5240896344184875,113.05717468261719,112.24520874023438,111.75529479980469
82,82,0.19696727855902582,0.14650924503803253,108.03360748291016,107.74108123779297,107.656005859375
83,83,0.17619908660770883,0.13489924371242523,109.521728515625,109.39443969726562,109.25897216796875
84,84,0.1276495383962361,0.07379917800426483,111.63993072509766,111.72178649902344,111.45592498779297
85,85,0.4555405006065595,0.438971608877182,111.52651977539062,111.44624328613281,111.44373321533203
86,86,0.35489951219590815,0.34383153915405273,112.43367767333984,111.66046142578125,111.38372802734375
87,87,0.7037939136736727,0.35490334033966064,109.03958129882812,109.19436645507812,108.80442810058594
88,88,0.0,0.00027138469158671796,108.5220947265625,108.52645874023438,108.479736328125
89,89,1.2499989201975432,2.408139944076538,111.40298461914062,111.24295043945312,111.22390747070312
90,90,0.7492957242906477,0.3518944978713989,111.98703002929688,110.99331665039062,111.1865005493164
91,91,0.559740637953416,0.488718181848526,112.16778564453125,111.74304962158203,111.8311767578125
92,92,0.4557826621726962,0.22688283026218414,107.81021881103516,109.14826965332031,108.68486022949219
93,93,0.3492065208646967,0.2297910898923874,111.52735137939453,112.0803451538086,111.95051574707031
94,94,0.6527131033541302,0.5206826329231262,113.40618896484375,112.64031982421875,112.2379379272461
95,95,0.5461711040644012,0.5976269245147705,113.3927001953125,112.71609497070312,112.20600128173828
