latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4_cosine,unpredictability_h4_euclidean,unpredictability_h8_cosine,unpredictability_h8_euclidean,unpredictability_h12_cosine,unpredictability_h12_euclidean
0,0,0.8130630955024135,0.7452488,0.5519390106201172,58.85957336425781,0.5506889820098877,58.82614517211914,0.553770124912262,58.67558288574219
1,4,0.01590409511035401,0.010399897,0.6451122760772705,61.79789352416992,0.5796666741371155,59.809539794921875,0.5721467733383179,59.3316764831543
2,8,0.647635964105299,0.65485907,0.5211359262466431,57.884063720703125,0.5323010683059692,58.082393646240234,0.538208544254303,58.0994987487793
3,12,0.01054493119735878,0.0072843763,0.661358118057251,62.20667266845703,0.6244240999221802,60.84825897216797,0.6194744110107422,60.57627487182617
4,16,0.49128177048529503,0.38725817,0.6641649007797241,62.340946197509766,0.5471007227897644,58.60115432739258,0.5322997570037842,58.06742477416992
5,20,0.009384131785940185,0.0071691945,0.3882744312286377,53.71914291381836,0.3914591073989868,53.4734992980957,0.3852138817310333,53.30009841918945
6,24,1.0259854545954825,0.75444907,0.5364923477172852,58.220794677734375,0.5589267611503601,58.60359573364258,0.5729261040687561,59.03535842895508
7,28,0.004855944635821397,0.0020317752,0.6876596212387085,62.970245361328125,0.6579999923706055,61.6727294921875,0.6434676051139832,61.18851089477539
8,32,0.5854046727086825,0.55417717,0.5329834818840027,57.68958282470703,0.5495223999023438,58.26921081542969,0.5642229914665222,58.733333587646484
9,36,1.334555630765946,0.6506833,0.6865780353546143,62.66712188720703,0.6457058191299438,61.14901351928711,0.6265118718147278,60.566768646240234
10,40,0.3925896150243589,0.37785894,0.5590485334396362,58.41836166381836,0.5489411354064941,58.229881286621094,0.5458383560180664,58.16501998901367
11,44,0.42701604709410684,0.32930973,0.6470252871513367,61.814353942871094,0.6461238265037537,61.78115463256836,0.6444472670555115,61.7213134765625
12,48,0.7761940059743708,0.63285094,0.530816376209259,57.811458587646484,0.5416526198387146,58.115718841552734,0.5426358580589294,58.154727935791016
13,52,1.9563816398669707,0.7048734,0.512756884098053,57.09380340576172,0.5204452276229858,57.3279914855957,0.5136149525642395,57.18198013305664
14,56,2.092720532295342,0.65579855,0.5466209053993225,58.433589935302734,0.5531063675880432,58.52251052856445,0.5593525171279907,58.7657585144043
15,60,0.9809822076614517,0.5304815,0.6221283078193665,60.992122650146484,0.6213104128837585,60.90800857543945,0.6206341981887817,61.00526428222656
16,64,0.4946205049668589,0.42248976,0.534089982509613,58.04902648925781,0.5608406662940979,58.75135040283203,0.569606602191925,59.15413284301758
17,68,0.614264609273539,0.44855323,0.502381443977356,56.65459442138672,0.5093941688537598,57.02001190185547,0.5066120028495789,57.19380569458008
18,72,0.7641255486425087,0.46337557,0.5062544345855713,57.279518127441406,0.555871844291687,58.82698059082031,0.607795000076294,60.47952651977539
19,76,0.41300740685002185,0.3740382,0.5482227206230164,58.32255554199219,0.5590648055076599,58.88506317138672,0.5677521228790283,59.4474983215332
20,80,0.5368643228229891,0.59980893,0.5424925088882446,58.28397750854492,0.5536460876464844,58.79598617553711,0.5714325308799744,59.58621597290039
21,84,0.22523510253500814,0.24213454,0.6892182230949402,63.17713928222656,0.6561636924743652,62.08549499511719,0.6118091344833374,60.944637298583984
22,88,0.405120079316486,0.25760925,0.5009172558784485,57.00172805786133,0.5090793371200562,57.63606262207031,0.5141566395759583,57.97359848022461
23,92,0.36967138051524306,0.29560673,0.48795777559280396,57.429561614990234,0.5285232663154602,58.78440856933594,0.5663634538650513,59.74216079711914
24,96,0.44809172722494905,0.45153344,0.5428487062454224,58.8216438293457,0.5598345994949341,59.565879821777344,0.5666400194168091,59.627532958984375
25,100,0.3855877819012894,0.33591706,0.5348851680755615,58.8029670715332,0.5204358696937561,58.51132583618164,0.5107070207595825,57.91489028930664
26,104,0.005781215286340755,0.00561323,0.4750252962112427,56.750274658203125,0.47700151801109314,57.00751495361328,0.4878051280975342,57.0720329284668
27,108,0.5086609023429473,0.46087223,0.4970840811729431,58.319068908691406,0.5050708055496216,58.206661224365234,0.5298804044723511,58.6244010925293
28,112,0.001634463369292116,0.0010257439,0.6042763590812683,61.134422302246094,0.6264498233795166,61.485740661621094,0.6318498253822327,61.4588737487793
29,116,0.40758191169369634,0.36268055,0.5527921319007874,59.70363998413086,0.5895043015480042,60.124549865722656,0.6190017461776733,60.9216194152832
30,120,0.011737256220542908,0.011081048,0.47104495763778687,56.9167366027832,0.500878095626831,57.36170196533203,0.5150235295295715,57.736907958984375
31,124,0.6779934579328467,0.6323623,0.6957056522369385,63.7857666015625,0.6621921062469482,62.17264938354492,0.6245136857032776,60.85191345214844
32,128,0.013613818624428781,0.0036521873,0.6694967746734619,62.44697570800781,0.667384922504425,62.32621383666992,0.6459067463874817,61.479618072509766
33,132,0.686784307212254,0.7721691,0.6653442978858948,61.93989181518555,0.6240972280502319,60.747615814208984,0.6125643253326416,60.29281234741211
34,136,0.7009684097132689,0.54948485,0.5466064810752869,58.356689453125,0.5702323913574219,59.19126892089844,0.5723908543586731,59.10457229614258
35,140,0.501033225776529,0.58715624,0.6890888214111328,63.0706901550293,0.6598860621452332,61.87013244628906,0.6343656182289124,60.92462158203125
36,144,0.8293430178357518,0.875621,0.6202747821807861,60.98004150390625,0.6114370822906494,60.508216857910156,0.607921302318573,60.31089401245117
37,148,1.5629341984667087,0.89702195,0.5524858236312866,58.970420837402344,0.5726807713508606,59.18058776855469,0.5772061347961426,59.19087600708008
38,152,3.265064623694243,1.2605643,0.6016642451286316,60.38180923461914,0.5860539674758911,59.56510925292969,0.5889442563056946,59.53508377075195
39,156,3.3374696626915603,1.5213275,0.5416868925094604,58.260276794433594,0.5558204054832458,58.54499053955078,0.5641453862190247,58.65706253051758
40,160,1.0985805073192094,1.0652431,0.541621744632721,57.98792266845703,0.5382304787635803,57.8511962890625,0.5464429259300232,58.110015869140625
41,164,0.8331856147112452,0.9126238,0.6687480211257935,61.96580505371094,0.6148735880851746,60.087623596191406,0.5833985209465027,59.30078125
42,168,0.789301629665971,0.77820325,0.46023130416870117,55.1164436340332,0.5006746053695679,56.4473991394043,0.5424210429191589,58.10612106323242
43,172,0.7268105958264433,0.50851357,0.5945320725440979,59.564720153808594,0.595835268497467,59.47137451171875,0.6098269820213318,60.23453140258789
44,176,0.705108826252647,0.74306947,0.5406662821769714,58.053794860839844,0.5794320106506348,59.14889907836914,0.606601893901825,60.28897476196289
