latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4_cosine,unpredictability_h4_euclidean,unpredictability_h8_cosine,unpredictability_h8_euclidean,unpredictability_h12_cosine,unpredictability_h12_euclidean
16,64,0.9102134168320507,0.69460404,0.5068666934967041,56.27049255371094,0.5097499489784241,56.566280364990234,0.5133377909660339,57.016902923583984
17,68,0.9390575950359117,0.74636465,0.5350277423858643,57.48248291015625,0.532433271408081,57.70896530151367,0.5333456993103027,58.08871078491211
18,72,0.7888193927573012,0.9887326,0.45577362179756165,54.549163818359375,0.46048450469970703,55.307411193847656,0.4951944053173065,56.78740310668945
19,76,0.9232299907021213,1.4940876,0.4977625012397766,56.192501068115234,0.5093894600868225,57.077781677246094,0.5098249316215515,57.45994567871094
20,80,1.8700621060846896,2.1642685,0.5227542519569397,57.47010803222656,0.4992590844631195,57.02572250366211,0.5049269795417786,57.45683288574219
21,84,2.2147343903712375,2.7428916,0.4903595447540283,56.782325744628906,0.5034664869308472,57.44874572753906,0.511219322681427,57.857791900634766
22,88,1.8002291496003708,2.5452337,0.6175957918167114,60.41502380371094,0.6069117188453674,60.542701721191406,0.5902512073516846,60.27067565917969
23,92,1.901556309063751,1.2515419,0.605718195438385,60.41164779663086,0.5933570265769958,60.312828063964844,0.6520145535469055,62.21908950805664
24,96,1.4243040756225904,0.8591839,0.5917953252792358,60.02434539794922,0.5807440876960754,59.994022369384766,0.5763347744941711,60.004638671875
25,100,1.1626263347290569,1.1864171,0.621475100517273,61.18681335449219,0.6039682626724243,60.825679779052734,0.5821033120155334,60.20698928833008
26,104,1.062556858417817,0.84900117,0.626873254776001,61.640960693359375,0.6203501224517822,61.421051025390625,0.6162071228027344,61.27292251586914
27,108,1.1577517668733657,1.1822896,0.6329447627067566,61.797340393066406,0.6236037015914917,61.549652099609375,0.6185210943222046,61.32908630371094
28,112,0.9249961417548465,0.6085071,0.5418638586997986,59.48899841308594,0.5517411828041077,59.575836181640625,0.5617621541023254,59.669769287109375
29,116,0.6545142369600424,0.6897403,0.5785752534866333,60.2408447265625,0.5919166207313538,60.58212661743164,0.5976940989494324,60.5513801574707
30,120,0.9055282859920075,0.8185165,0.6725344657897949,63.049034118652344,0.6667373180389404,62.81808090209961,0.6559564471244812,62.22833251953125
31,124,0.7361817997030399,0.4690252,0.6320759057998657,61.95429229736328,0.6256380081176758,61.61069107055664,0.6185570359230042,61.10446548461914
32,128,0.6537760165059631,0.59984887,0.4994701147079468,58.082061767578125,0.48435503244400024,57.39997863769531,0.48086944222450256,56.8912467956543
33,132,0.7192693194173065,0.5837841,0.5931878089904785,60.56132125854492,0.5732920169830322,59.67955780029297,0.5727851986885071,59.4456901550293
34,136,0.6732273805299249,0.6404975,0.5612679719924927,59.6531982421875,0.5515763163566589,58.98307800292969,0.5565971732139587,58.94924545288086
35,140,0.6362091716716616,0.5518088,0.5767034292221069,59.96438217163086,0.5739407539367676,59.52717590332031,0.5731913447380066,59.359066009521484
36,144,0.6040413175206537,0.6099007,0.4932299852371216,57.458194732666016,0.5188823938369751,57.726715087890625,0.5305996537208557,58.012786865234375
37,148,0.753857786990124,0.49767774,0.5673620104789734,59.215232849121094,0.5716416239738464,59.16600036621094,0.5745149850845337,59.25566482543945
38,152,0.6646158958939317,0.8066626,0.5718396306037903,59.19041442871094,0.5777761936187744,59.33931350708008,0.5850794315338135,59.56074905395508
39,156,0.844173123883339,0.9178275,0.6098261475563049,60.26374816894531,0.6031482815742493,60.01688766479492,0.5989719033241272,59.9968147277832
40,160,1.2528215855950775,1.1850104,0.596918523311615,59.63361358642578,0.5967850685119629,59.77811050415039,0.5950663089752197,59.96579360961914
41,164,1.225545144846184,1.3946971,0.6171485185623169,60.44870376586914,0.6197912693023682,60.608577728271484,0.6207912564277649,60.97622299194336
42,168,1.3434928830123798,1.6137173,0.6227381229400635,60.61190414428711,0.6229344010353088,60.600990295410156,0.6342085003852844,61.42237854003906
43,172,1.4852473249382032,1.7113336,0.6606090068817139,61.838294982910156,0.6634977459907532,62.07933044433594,0.6622456908226013,62.50717544555664
