latent_step,raw_frame_idx,rms_contrast,optical_flow,unpredictability_h4,unpredictability_h8,unpredictability_h12
0,0,32.19103504884324,0.9303363,0.3685879409313202,0.38312187790870667,0.3870983123779297
1,4,32.680172368569124,1.1927047,0.42265355587005615,0.4221583604812622,0.4753584563732147
2,8,32.57017908510921,0.0009849208,0.4203571081161499,0.43245360255241394,0.4266308844089508
3,12,32.76353856510785,0.92563313,0.39101335406303406,0.3955165147781372,0.39173099398612976
4,16,33.32192329447058,1.0411958,0.34837406873703003,0.351406991481781,0.34876957535743713
5,20,33.667123170627455,0.0003006417,0.4406505227088928,0.44276148080825806,0.4463086426258087
6,24,34.80441759850509,1.8216796,0.6065102815628052,0.5752521753311157,0.5622712969779968
7,28,34.529131496828306,1.7395252,0.4250437617301941,0.4131183326244354,0.4245145320892334
8,32,33.89985698652515,0.018476471,0.373029500246048,0.3548198342323303,0.3830823600292206
9,36,33.20218041643395,1.7907543,0.486794650554657,0.47637638449668884,0.4835665225982666
10,40,33.03983004887645,1.5870847,0.27256011962890625,0.28191179037094116,0.3508203327655792
11,44,33.074006628018594,0.00056422385,0.47238290309906006,0.5070710182189941,0.5263832807540894
12,48,33.38098528300914,1.5947555,0.4537169933319092,0.4884938895702362,0.49693751335144043
13,52,32.838439209362235,1.8728485,0.31158506870269775,0.36826762557029724,0.3935001790523529
14,56,32.704452782816745,0.0004311051,0.5079283714294434,0.5238760709762573,0.5137826800346375
15,60,32.94630700178235,1.5429703,0.46503007411956787,0.49409234523773193,0.5104466080665588
16,64,33.209670218230016,1.3284556,0.4346671998500824,0.4494718313217163,0.46856018900871277
17,68,33.78061568487986,0.013192869,0.46795523166656494,0.4679826498031616,0.46175965666770935
18,72,48.53757068449146,2.4687288,0.45691144466400146,0.46597784757614136,0.45679235458374023
19,76,48.60916041100679,0.6580099,0.47899967432022095,0.4822704792022705,0.46350276470184326
20,80,48.677991264168156,0.03837806,0.34640273451805115,0.3454989194869995,0.32182130217552185
21,84,48.5812350496011,0.67999166,0.4631233215332031,0.4493998885154724,0.43642911314964294
22,88,48.71645205109545,0.6648811,0.5265849828720093,0.5053306818008423,0.4752138555049896
23,92,48.452405578380855,0.004331844,0.4455336928367615,0.41406774520874023,0.4002474248409271
24,96,48.005542834159655,1.9486471,0.3666052520275116,0.39145374298095703,0.36425042152404785
25,100,48.99996555833173,1.5090445,0.48533421754837036,0.4668036103248596,0.4538786709308624
26,104,49.10081159973466,0.000885119,0.5015828609466553,0.4870837926864624,0.5052903294563293
27,108,49.74561461992943,1.2993312,0.3750242590904236,0.388690710067749,0.4040297567844391
28,112,32.85777006430191,1.7141819,0.3720223903656006,0.3798885941505432,0.3874259889125824
29,116,34.207025290155144,0.00011618094,0.36923539638519287,0.35447555780410767,0.3604489862918854
30,120,37.61186653843152,1.5254737,0.38082730770111084,0.3774818778038025,0.4164026975631714
31,124,37.41069617643635,2.702796,0.26393210887908936,0.2567012310028076,0.2535918653011322
32,128,36.4542429059292,0.004696289,0.3863094449043274,0.38310718536376953,0.3822638690471649
33,132,35.37040301502167,1.2060719,0.3164955973625183,0.30540668964385986,0.30521300435066223
34,136,34.31332835919671,0.9848176,0.4843868613243103,0.47589772939682007,0.46318554878234863
35,140,33.89488207742479,0.0001555215,0.4217250943183899,0.38843226432800293,0.3900100290775299
36,144,33.35906391784314,0.58693665,0.3243342638015747,0.3218232989311218,0.32046082615852356
37,148,34.32201549390152,0.6789181,0.42654475569725037,0.440028578042984,0.4300175607204437
38,152,34.870937016201744,0.0031037906,0.22008739411830902,0.23041322827339172,0.23391908407211304
39,156,35.13052195569274,0.5579423,0.3312131464481354,0.3329985737800598,0.34034574031829834
40,160,34.33081819497822,0.777745,0.7372048497200012,0.5959224700927734,0.3119417130947113
